symbol,signal_time,entry_time,expiration_minutes,action,pattern,score,entry_price,exit_time,exit_price,result
USDJPY,2026-09-15T14:32:00+00:00,2026-09-15T14:33:00+00:00,15,CALL,BULLISH_BREAKOUT,36,154.9285,2026-09-15T14:48:00+00:00,155.0605,WIN
USDJPY,2026-09-15T14:34:00+00:00,2026-09-15T14:35:00+00:00,1,PUT,BEARISH_REJECTION,40,154.9305,2026-09-15T14:36:00+00:00,154.9335,LOSS
USDJPY,2026-09-15T14:34:00+00:00,2026-09-15T14:35:00+00:00,2,PUT,BEARISH_REJECTION,40,154.9305,2026-09-15T14:37:00+00:00,154.9815,LOSS
USDJPY,2026-09-15T14:34:00+00:00,2026-09-15T14:35:00+00:00,3,PUT,BEARISH_REJECTION,40,154.9305,2026-09-15T14:38:00+00:00,154.9975,LOSS
USDJPY,2026-09-15T14:34:00+00:00,2026-09-15T14:35:00+00:00,5,PUT,BEARISH_REJECTION,40,154.9305,2026-09-15T14:40:00+00:00,155.0135,LOSS
USDJPY,2026-09-15T14:34:00+00:00,2026-09-15T14:35:00+00:00,10,PUT,BEARISH_REJECTION,40,154.9305,2026-09-15T14:45:00+00:00,155.0175,LOSS
USDJPY,2026-09-15T14:34:00+00:00,2026-09-15T14:35:00+00:00,15,PUT,BEARISH_REJECTION,40,154.9305,2026-09-15T14:50:00+00:00,155.0465,LOSS
USDJPY,2026-09-15T14:36:00+00:00,2026-09-15T14:37:00+00:00,1,PUT,BEARISH_REJECTION,38,154.9815,2026-09-15T14:38:00+00:00,154.9975,LOSS
USDJPY,2026-09-15T14:36:00+00:00,2026-09-15T14:37:00+00:00,2,PUT,BEARISH_REJECTION,38,154.9815,2026-09-15T14:39:00+00:00,154.9975,LOSS
USDJPY,2026-09-15T14:36:00+00:00,2026-09-15T14:37:00+00:00,3,PUT,BEARISH_REJECTION,38,154.9815,2026-09-15T14:40:00+00:00,155.0135,LOSS
USDJPY,2026-09-15T14:36:00+00:00,2026-09-15T14:37:00+00:00,5,PUT,BEARISH_REJECTION,38,154.9815,2026-09-15T14:42:00+00:00,155.0025,LOSS
USDJPY,2026-09-15T14:36:00+00:00,2026-09-15T14:37:00+00:00,10,PUT,BEARISH_REJECTION,38,154.9815,2026-09-15T14:47:00+00:00,155.0415,LOSS
USDJPY,2026-09-15T14:36:00+00:00,2026-09-15T14:37:00+00:00,15,PUT,BEARISH_REJECTION,38,154.9815,2026-09-15T14:52:00+00:00,155.0035,LOSS
USDJPY,2026-09-15T14:38:00+00:00,2026-09-15T14:39:00+00:00,1,CALL,BULLISH_CANDLE,34,154.9975,2026-09-15T14:40:00+00:00,155.0135,WIN
USDJPY,2026-09-15T14:38:00+00:00,2026-09-15T14:39:00+00:00,2,CALL,BULLISH_CANDLE,34,154.9975,2026-09-15T14:41:00+00:00,154.9835,LOSS
USDJPY,2026-09-15T14:38:00+00:00,2026-09-15T14:39:00+00:00,3,CALL,BULLISH_CANDLE,34,154.9975,2026-09-15T14:42:00+00:00,155.0025,WIN
USDJPY,2026-09-15T14:38:00+00:00,2026-09-15T14:39:00+00:00,5,CALL,BULLISH_CANDLE,34,154.9975,2026-09-15T14:44:00+00:00,155.0325,WIN
USDJPY,2026-09-15T14:38:00+00:00,2026-09-15T14:39:00+00:00,10,CALL,BULLISH_CANDLE,34,154.9975,2026-09-15T14:49:00+00:00,155.0665,WIN
USDJPY,2026-09-15T14:38:00+00:00,2026-09-15T14:39:00+00:00,15,CALL,BULLISH_CANDLE,34,154.9975,2026-09-15T14:54:00+00:00,155.0175,WIN
USDJPY,2026-09-15T14:39:00+00:00,2026-09-15T14:40:00+00:00,1,CALL,BULLISH_REJECTION,35,155.0135,2026-09-15T14:41:00+00:00,154.9835,LOSS
USDJPY,2026-09-15T14:39:00+00:00,2026-09-15T14:40:00+00:00,2,CALL,BULLISH_REJECTION,35,155.0135,2026-09-15T14:42:00+00:00,155.0025,LOSS
USDJPY,2026-09-15T14:39:00+00:00,2026-09-15T14:40:00+00:00,3,CALL,BULLISH_REJECTION,35,155.0135,2026-09-15T14:43:00+00:00,155.0265,WIN
USDJPY,2026-09-15T14:39:00+00:00,2026-09-15T14:40:00+00:00,5,CALL,BULLISH_REJECTION,35,155.0135,2026-09-15T14:45:00+00:00,155.0175,WIN
USDJPY,2026-09-15T14:39:00+00:00,2026-09-15T14:40:00+00:00,10,CALL,BULLISH_REJECTION,35,155.0135,2026-09-15T14:50:00+00:00,155.0465,WIN
USDJPY,2026-09-15T14:39:00+00:00,2026-09-15T14:40:00+00:00,15,CALL,BULLISH_REJECTION,35,155.0135,2026-09-15T14:55:00+00:00,155.0375,WIN
USDJPY,2026-09-15T14:40:00+00:00,2026-09-15T14:41:00+00:00,1,CALL,BULLISH_BREAKOUT,41,154.9835,2026-09-15T14:42:00+00:00,155.0025,WIN
USDJPY,2026-09-15T14:40:00+00:00,2026-09-15T14:41:00+00:00,2,CALL,BULLISH_BREAKOUT,41,154.9835,2026-09-15T14:43:00+00:00,155.0265,WIN
USDJPY,2026-09-15T14:40:00+00:00,2026-09-15T14:41:00+00:00,3,CALL,BULLISH_BREAKOUT,41,154.9835,2026-09-15T14:44:00+00:00,155.0325,WIN
USDJPY,2026-09-15T14:40:00+00:00,2026-09-15T14:41:00+00:00,5,CALL,BULLISH_BREAKOUT,41,154.9835,2026-09-15T14:46:00+00:00,155.0275,WIN
USDJPY,2026-09-15T14:40:00+00:00,2026-09-15T14:41:00+00:00,10,CALL,BULLISH_BREAKOUT,41,154.9835,2026-09-15T14:51:00+00:00,155.0475,WIN
USDJPY,2026-09-15T14:40:00+00:00,2026-09-15T14:41:00+00:00,15,CALL,BULLISH_BREAKOUT,41,154.9835,2026-09-15T14:56:00+00:00,155.0365,WIN
USDJPY,2026-09-15T14:41:00+00:00,2026-09-15T14:42:00+00:00,1,CALL,BEARISH_CANDLE,25,155.0025,2026-09-15T14:43:00+00:00,155.0265,WIN
USDJPY,2026-09-15T14:41:00+00:00,2026-09-15T14:42:00+00:00,2,CALL,BEARISH_CANDLE,25,155.0025,2026-09-15T14:44:00+00:00,155.0325,WIN
USDJPY,2026-09-15T14:41:00+00:00,2026-09-15T14:42:00+00:00,3,CALL,BEARISH_CANDLE,25,155.0025,2026-09-15T14:45:00+00:00,155.0175,WIN
USDJPY,2026-09-15T14:41:00+00:00,2026-09-15T14:42:00+00:00,5,CALL,BEARISH_CANDLE,25,155.0025,2026-09-15T14:47:00+00:00,155.0415,WIN
USDJPY,2026-09-15T14:41:00+00:00,2026-09-15T14:42:00+00:00,10,CALL,BEARISH_CANDLE,25,155.0025,2026-09-15T14:52:00+00:00,155.0035,WIN
USDJPY,2026-09-15T14:41:00+00:00,2026-09-15T14:42:00+00:00,15,CALL,BEARISH_CANDLE,25,155.0025,2026-09-15T14:57:00+00:00,155.0465,WIN
USDJPY,2026-09-15T14:42:00+00:00,2026-09-15T14:43:00+00:00,1,CALL,BULLISH_CANDLE,29,155.0265,2026-09-15T14:44:00+00:00,155.0325,WIN
USDJPY,2026-09-15T14:42:00+00:00,2026-09-15T14:43:00+00:00,2,CALL,BULLISH_CANDLE,29,155.0265,2026-09-15T14:45:00+00:00,155.0175,LOSS
USDJPY,2026-09-15T14:42:00+00:00,2026-09-15T14:43:00+00:00,3,CALL,BULLISH_CANDLE,29,155.0265,2026-09-15T14:46:00+00:00,155.0275,WIN
USDJPY,2026-09-15T14:42:00+00:00,2026-09-15T14:43:00+00:00,5,CALL,BULLISH_CANDLE,29,155.0265,2026-09-15T14:48:00+00:00,155.0605,WIN
USDJPY,2026-09-15T14:42:00+00:00,2026-09-15T14:43:00+00:00,10,CALL,BULLISH_CANDLE,29,155.0265,2026-09-15T14:53:00+00:00,155.0275,WIN
USDJPY,2026-09-15T14:42:00+00:00,2026-09-15T14:43:00+00:00,15,CALL,BULLISH_CANDLE,29,155.0265,2026-09-15T14:58:00+00:00,155.0595,WIN
USDJPY,2026-09-15T14:43:00+00:00,2026-09-15T14:44:00+00:00,1,CALL,BULLISH_CANDLE,34,155.0325,2026-09-15T14:45:00+00:00,155.0175,LOSS
USDJPY,2026-09-15T14:43:00+00:00,2026-09-15T14:44:00+00:00,2,CALL,BULLISH_CANDLE,34,155.0325,2026-09-15T14:46:00+00:00,155.0275,LOSS
USDJPY,2026-09-15T14:43:00+00:00,2026-09-15T14:44:00+00:00,3,CALL,BULLISH_CANDLE,34,155.0325,2026-09-15T14:47:00+00:00,155.0415,WIN
USDJPY,2026-09-15T14:43:00+00:00,2026-09-15T14:44:00+00:00,5,CALL,BULLISH_CANDLE,34,155.0325,2026-09-15T14:49:00+00:00,155.0665,WIN
USDJPY,2026-09-15T14:43:00+00:00,2026-09-15T14:44:00+00:00,10,CALL,BULLISH_CANDLE,34,155.0325,2026-09-15T14:54:00+00:00,155.0175,LOSS
USDJPY,2026-09-15T14:43:00+00:00,2026-09-15T14:44:00+00:00,15,CALL,BULLISH_CANDLE,34,155.0325,2026-09-15T14:59:00+00:00,155.0815,WIN
USDJPY,2026-09-15T14:44:00+00:00,2026-09-15T14:45:00+00:00,1,CALL,BULLISH_BREAKOUT,49,155.0175,2026-09-15T14:46:00+00:00,155.0275,WIN
USDJPY,2026-09-15T14:44:00+00:00,2026-09-15T14:45:00+00:00,2,CALL,BULLISH_BREAKOUT,49,155.0175,2026-09-15T14:47:00+00:00,155.0415,WIN
USDJPY,2026-09-15T14:44:00+00:00,2026-09-15T14:45:00+00:00,3,CALL,BULLISH_BREAKOUT,49,155.0175,2026-09-15T14:48:00+00:00,155.0605,WIN
USDJPY,2026-09-15T14:44:00+00:00,2026-09-15T14:45:00+00:00,5,CALL,BULLISH_BREAKOUT,49,155.0175,2026-09-15T14:50:00+00:00,155.0465,WIN
USDJPY,2026-09-15T14:44:00+00:00,2026-09-15T14:45:00+00:00,10,CALL,BULLISH_BREAKOUT,49,155.0175,2026-09-15T14:55:00+00:00,155.0375,WIN
USDJPY,2026-09-15T14:44:00+00:00,2026-09-15T14:45:00+00:00,15,CALL,BULLISH_BREAKOUT,49,155.0175,2026-09-15T15:00:00+00:00,155.0865,WIN
USDJPY,2026-09-15T14:46:00+00:00,2026-09-15T14:47:00+00:00,1,CALL,BULLISH_CANDLE,37,155.0415,2026-09-15T14:48:00+00:00,155.0605,WIN
USDJPY,2026-09-15T14:46:00+00:00,2026-09-15T14:47:00+00:00,2,CALL,BULLISH_CANDLE,37,155.0415,2026-09-15T14:49:00+00:00,155.0665,WIN
USDJPY,2026-09-15T14:46:00+00:00,2026-09-15T14:47:00+00:00,3,CALL,BULLISH_CANDLE,37,155.0415,2026-09-15T14:50:00+00:00,155.0465,WIN
USDJPY,2026-09-15T14:46:00+00:00,2026-09-15T14:47:00+00:00,5,CALL,BULLISH_CANDLE,37,155.0415,2026-09-15T14:52:00+00:00,155.0035,LOSS
USDJPY,2026-09-15T14:46:00+00:00,2026-09-15T14:47:00+00:00,10,CALL,BULLISH_CANDLE,37,155.0415,2026-09-15T14:57:00+00:00,155.0465,WIN
USDJPY,2026-09-15T14:46:00+00:00,2026-09-15T14:47:00+00:00,15,CALL,BULLISH_CANDLE,37,155.0415,2026-09-15T15:02:00+00:00,155.0925,WIN
USDJPY,2026-09-15T14:47:00+00:00,2026-09-15T14:48:00+00:00,1,CALL,BULLISH_CANDLE,42,155.0605,2026-09-15T14:49:00+00:00,155.0665,WIN
USDJPY,2026-09-15T14:47:00+00:00,2026-09-15T14:48:00+00:00,2,CALL,BULLISH_CANDLE,42,155.0605,2026-09-15T14:50:00+00:00,155.0465,LOSS
USDJPY,2026-09-15T14:47:00+00:00,2026-09-15T14:48:00+00:00,3,CALL,BULLISH_CANDLE,42,155.0605,2026-09-15T14:51:00+00:00,155.0475,LOSS
USDJPY,2026-09-15T14:47:00+00:00,2026-09-15T14:48:00+00:00,5,CALL,BULLISH_CANDLE,42,155.0605,2026-09-15T14:53:00+00:00,155.0275,LOSS
USDJPY,2026-09-15T14:47:00+00:00,2026-09-15T14:48:00+00:00,10,CALL,BULLISH_CANDLE,42,155.0605,2026-09-15T14:58:00+00:00,155.0595,LOSS
USDJPY,2026-09-15T14:47:00+00:00,2026-09-15T14:48:00+00:00,15,CALL,BULLISH_CANDLE,42,155.0605,2026-09-15T15:03:00+00:00,155.0615,WIN
USDJPY,2026-09-15T14:48:00+00:00,2026-09-15T14:49:00+00:00,1,CALL,BULLISH_BREAKOUT,49,155.0665,2026-09-15T14:50:00+00:00,155.0465,LOSS
USDJPY,2026-09-15T14:48:00+00:00,2026-09-15T14:49:00+00:00,2,CALL,BULLISH_BREAKOUT,49,155.0665,2026-09-15T14:51:00+00:00,155.0475,LOSS
USDJPY,2026-09-15T14:48:00+00:00,2026-09-15T14:49:00+00:00,3,CALL,BULLISH_BREAKOUT,49,155.0665,2026-09-15T14:52:00+00:00,155.0035,LOSS
USDJPY,2026-09-15T14:48:00+00:00,2026-09-15T14:49:00+00:00,5,CALL,BULLISH_BREAKOUT,49,155.0665,2026-09-15T14:54:00+00:00,155.0175,LOSS
USDJPY,2026-09-15T14:48:00+00:00,2026-09-15T14:49:00+00:00,10,CALL,BULLISH_BREAKOUT,49,155.0665,2026-09-15T14:59:00+00:00,155.0815,WIN
USDJPY,2026-09-15T14:48:00+00:00,2026-09-15T14:49:00+00:00,15,CALL,BULLISH_BREAKOUT,49,155.0665,2026-09-15T15:04:00+00:00,155.0555,LOSS
USDJPY,2026-09-15T14:49:00+00:00,2026-09-15T14:50:00+00:00,1,CALL,BULLISH_BREAKOUT,49,155.0465,2026-09-15T14:51:00+00:00,155.0475,WIN
USDJPY,2026-09-15T14:49:00+00:00,2026-09-15T14:50:00+00:00,2,CALL,BULLISH_BREAKOUT,49,155.0465,2026-09-15T14:52:00+00:00,155.0035,LOSS
USDJPY,2026-09-15T14:49:00+00:00,2026-09-15T14:50:00+00:00,3,CALL,BULLISH_BREAKOUT,49,155.0465,2026-09-15T14:53:00+00:00,155.0275,LOSS
USDJPY,2026-09-15T14:49:00+00:00,2026-09-15T14:50:00+00:00,5,CALL,BULLISH_BREAKOUT,49,155.0465,2026-09-15T14:55:00+00:00,155.0375,LOSS
USDJPY,2026-09-15T14:49:00+00:00,2026-09-15T14:50:00+00:00,10,CALL,BULLISH_BREAKOUT,49,155.0465,2026-09-15T15:00:00+00:00,155.0865,WIN
USDJPY,2026-09-15T14:49:00+00:00,2026-09-15T14:50:00+00:00,15,CALL,BULLISH_BREAKOUT,49,155.0465,2026-09-15T15:05:00+00:00,155.0515,WIN
USDJPY,2026-09-15T14:50:00+00:00,2026-09-15T14:51:00+00:00,1,CALL,BEARISH_ENGULFING,33,155.0475,2026-09-15T14:52:00+00:00,155.0035,LOSS
USDJPY,2026-09-15T14:50:00+00:00,2026-09-15T14:51:00+00:00,2,CALL,BEARISH_ENGULFING,33,155.0475,2026-09-15T14:53:00+00:00,155.0275,LOSS
USDJPY,2026-09-15T14:50:00+00:00,2026-09-15T14:51:00+00:00,3,CALL,BEARISH_ENGULFING,33,155.0475,2026-09-15T14:54:00+00:00,155.0175,LOSS
USDJPY,2026-09-15T14:50:00+00:00,2026-09-15T14:51:00+00:00,5,CALL,BEARISH_ENGULFING,33,155.0475,2026-09-15T14:56:00+00:00,155.0365,LOSS
USDJPY,2026-09-15T14:50:00+00:00,2026-09-15T14:51:00+00:00,10,CALL,BEARISH_ENGULFING,33,155.0475,2026-09-15T15:01:00+00:00,155.0805,WIN
USDJPY,2026-09-15T14:50:00+00:00,2026-09-15T14:51:00+00:00,15,CALL,BEARISH_ENGULFING,33,155.0475,2026-09-15T15:06:00+00:00,155.0285,LOSS
USDJPY,2026-09-15T14:57:00+00:00,2026-09-15T14:58:00+00:00,1,CALL,BULLISH_REJECTION,35,155.0595,2026-09-15T14:59:00+00:00,155.0815,WIN
USDJPY,2026-09-15T14:57:00+00:00,2026-09-15T14:58:00+00:00,2,CALL,BULLISH_REJECTION,35,155.0595,2026-09-15T15:00:00+00:00,155.0865,WIN
USDJPY,2026-09-15T14:57:00+00:00,2026-09-15T14:58:00+00:00,3,CALL,BULLISH_REJECTION,35,155.0595,2026-09-15T15:01:00+00:00,155.0805,WIN
USDJPY,2026-09-15T14:57:00+00:00,2026-09-15T14:58:00+00:00,5,CALL,BULLISH_REJECTION,35,155.0595,2026-09-15T15:03:00+00:00,155.0615,WIN
USDJPY,2026-09-15T14:57:00+00:00,2026-09-15T14:58:00+00:00,10,CALL,BULLISH_REJECTION,35,155.0595,2026-09-15T15:08:00+00:00,155.0765,WIN
USDJPY,2026-09-15T14:57:00+00:00,2026-09-15T14:58:00+00:00,15,CALL,BULLISH_REJECTION,35,155.0595,2026-09-15T15:13:00+00:00,155.1425,WIN
USDJPY,2026-09-15T14:58:00+00:00,2026-09-15T14:59:00+00:00,1,CALL,BULLISH_BREAKOUT,41,155.0815,2026-09-15T15:00:00+00:00,155.0865,WIN
USDJPY,2026-09-15T14:58:00+00:00,2026-09-15T14:59:00+00:00,2,CALL,BULLISH_BREAKOUT,41,155.0815,2026-09-15T15:01:00+00:00,155.0805,LOSS
USDJPY,2026-09-15T14:58:00+00:00,2026-09-15T14:59:00+00:00,3,CALL,BULLISH_BREAKOUT,41,155.0815,2026-09-15T15:02:00+00:00,155.0925,WIN
USDJPY,2026-09-15T14:58:00+00:00,2026-09-15T14:59:00+00:00,5,CALL,BULLISH_BREAKOUT,41,155.0815,2026-09-15T15:04:00+00:00,155.0555,LOSS
USDJPY,2026-09-15T14:58:00+00:00,2026-09-15T14:59:00+00:00,10,CALL,BULLISH_BREAKOUT,41,155.0815,2026-09-15T15:09:00+00:00,155.0635,LOSS
USDJPY,2026-09-15T14:58:00+00:00,2026-09-15T14:59:00+00:00,15,CALL,BULLISH_BREAKOUT,41,155.0815,2026-09-15T15:14:00+00:00,155.1345,WIN
USDJPY,2026-09-15T14:59:00+00:00,2026-09-15T15:00:00+00:00,1,CALL,BULLISH_CANDLE,42,155.0865,2026-09-15T15:01:00+00:00,155.0805,LOSS
USDJPY,2026-09-15T14:59:00+00:00,2026-09-15T15:00:00+00:00,2,CALL,BULLISH_CANDLE,42,155.0865,2026-09-15T15:02:00+00:00,155.0925,WIN
USDJPY,2026-09-15T14:59:00+00:00,2026-09-15T15:00:00+00:00,3,CALL,BULLISH_CANDLE,42,155.0865,2026-09-15T15:03:00+00:00,155.0615,LOSS
USDJPY,2026-09-15T14:59:00+00:00,2026-09-15T15:00:00+00:00,5,CALL,BULLISH_CANDLE,42,155.0865,2026-09-15T15:05:00+00:00,155.0515,LOSS
USDJPY,2026-09-15T14:59:00+00:00,2026-09-15T15:00:00+00:00,10,CALL,BULLISH_CANDLE,42,155.0865,2026-09-15T15:10:00+00:00,155.0695,LOSS
USDJPY,2026-09-15T14:59:00+00:00,2026-09-15T15:00:00+00:00,15,CALL,BULLISH_CANDLE,42,155.0865,2026-09-15T15:15:00+00:00,155.1395,WIN
USDJPY,2026-09-15T15:00:00+00:00,2026-09-15T15:01:00+00:00,1,CALL,BULLISH_BREAKOUT,49,155.0805,2026-09-15T15:02:00+00:00,155.0925,WIN
USDJPY,2026-09-15T15:00:00+00:00,2026-09-15T15:01:00+00:00,2,CALL,BULLISH_BREAKOUT,49,155.0805,2026-09-15T15:03:00+00:00,155.0615,LOSS
USDJPY,2026-09-15T15:00:00+00:00,2026-09-15T15:01:00+00:00,3,CALL,BULLISH_BREAKOUT,49,155.0805,2026-09-15T15:04:00+00:00,155.0555,LOSS
USDJPY,2026-09-15T15:00:00+00:00,2026-09-15T15:01:00+00:00,5,CALL,BULLISH_BREAKOUT,49,155.0805,2026-09-15T15:06:00+00:00,155.0285,LOSS
USDJPY,2026-09-15T15:00:00+00:00,2026-09-15T15:01:00+00:00,10,CALL,BULLISH_BREAKOUT,49,155.0805,2026-09-15T15:11:00+00:00,155.0685,LOSS
USDJPY,2026-09-15T15:00:00+00:00,2026-09-15T15:01:00+00:00,15,CALL,BULLISH_BREAKOUT,49,155.0805,2026-09-15T15:16:00+00:00,155.1205,WIN
USDJPY,2026-09-15T15:01:00+00:00,2026-09-15T15:02:00+00:00,1,CALL,BEARISH_REJECTION,33,155.0925,2026-09-15T15:03:00+00:00,155.0615,LOSS
USDJPY,2026-09-15T15:01:00+00:00,2026-09-15T15:02:00+00:00,2,CALL,BEARISH_REJECTION,33,155.0925,2026-09-15T15:04:00+00:00,155.0555,LOSS
USDJPY,2026-09-15T15:01:00+00:00,2026-09-15T15:02:00+00:00,3,CALL,BEARISH_REJECTION,33,155.0925,2026-09-15T15:05:00+00:00,155.0515,LOSS
USDJPY,2026-09-15T15:01:00+00:00,2026-09-15T15:02:00+00:00,5,CALL,BEARISH_REJECTION,33,155.0925,2026-09-15T15:07:00+00:00,155.0455,LOSS
USDJPY,2026-09-15T15:01:00+00:00,2026-09-15T15:02:00+00:00,10,CALL,BEARISH_REJECTION,33,155.0925,2026-09-15T15:12:00+00:00,155.1345,WIN
USDJPY,2026-09-15T15:01:00+00:00,2026-09-15T15:02:00+00:00,15,CALL,BEARISH_REJECTION,33,155.0925,2026-09-15T15:17:00+00:00,155.1365,WIN
USDJPY,2026-09-15T15:02:00+00:00,2026-09-15T15:03:00+00:00,1,CALL,BULLISH_CANDLE,37,155.0615,2026-09-15T15:04:00+00:00,155.0555,LOSS
USDJPY,2026-09-15T15:02:00+00:00,2026-09-15T15:03:00+00:00,2,CALL,BULLISH_CANDLE,37,155.0615,2026-09-15T15:05:00+00:00,155.0515,LOSS
USDJPY,2026-09-15T15:02:00+00:00,2026-09-15T15:03:00+00:00,3,CALL,BULLISH_CANDLE,37,155.0615,2026-09-15T15:06:00+00:00,155.0285,LOSS
USDJPY,2026-09-15T15:02:00+00:00,2026-09-15T15:03:00+00:00,5,CALL,BULLISH_CANDLE,37,155.0615,2026-09-15T15:08:00+00:00,155.0765,WIN
USDJPY,2026-09-15T15:02:00+00:00,2026-09-15T15:03:00+00:00,10,CALL,BULLISH_CANDLE,37,155.0615,2026-09-15T15:13:00+00:00,155.1425,WIN
USDJPY,2026-09-15T15:02:00+00:00,2026-09-15T15:03:00+00:00,15,CALL,BULLISH_CANDLE,37,155.0615,2026-09-15T15:18:00+00:00,155.1195,WIN
USDJPY,2026-09-15T15:05:00+00:00,2026-09-15T15:06:00+00:00,1,PUT,BEARISH_REJECTION,25,155.0285,2026-09-15T15:07:00+00:00,155.0455,LOSS
USDJPY,2026-09-15T15:05:00+00:00,2026-09-15T15:06:00+00:00,2,PUT,BEARISH_REJECTION,25,155.0285,2026-09-15T15:08:00+00:00,155.0765,LOSS
USDJPY,2026-09-15T15:05:00+00:00,2026-09-15T15:06:00+00:00,3,PUT,BEARISH_REJECTION,25,155.0285,2026-09-15T15:09:00+00:00,155.0635,LOSS
USDJPY,2026-09-15T15:05:00+00:00,2026-09-15T15:06:00+00:00,5,PUT,BEARISH_REJECTION,25,155.0285,2026-09-15T15:11:00+00:00,155.0685,LOSS
USDJPY,2026-09-15T15:05:00+00:00,2026-09-15T15:06:00+00:00,10,PUT,BEARISH_REJECTION,25,155.0285,2026-09-15T15:16:00+00:00,155.1205,LOSS
USDJPY,2026-09-15T15:05:00+00:00,2026-09-15T15:06:00+00:00,15,PUT,BEARISH_REJECTION,25,155.0285,2026-09-15T15:21:00+00:00,155.1435,LOSS
USDJPY,2026-09-15T15:06:00+00:00,2026-09-15T15:07:00+00:00,1,PUT,BEARISH_BREAKOUT,41,155.0455,2026-09-15T15:08:00+00:00,155.0765,LOSS
USDJPY,2026-09-15T15:06:00+00:00,2026-09-15T15:07:00+00:00,2,PUT,BEARISH_BREAKOUT,41,155.0455,2026-09-15T15:09:00+00:00,155.0635,LOSS
USDJPY,2026-09-15T15:06:00+00:00,2026-09-15T15:07:00+00:00,3,PUT,BEARISH_BREAKOUT,41,155.0455,2026-09-15T15:10:00+00:00,155.0695,LOSS
USDJPY,2026-09-15T15:06:00+00:00,2026-09-15T15:07:00+00:00,5,PUT,BEARISH_BREAKOUT,41,155.0455,2026-09-15T15:12:00+00:00,155.1345,LOSS
USDJPY,2026-09-15T15:06:00+00:00,2026-09-15T15:07:00+00:00,10,PUT,BEARISH_BREAKOUT,41,155.0455,2026-09-15T15:17:00+00:00,155.1365,LOSS
USDJPY,2026-09-15T15:06:00+00:00,2026-09-15T15:07:00+00:00,15,PUT,BEARISH_BREAKOUT,41,155.0455,2026-09-15T15:22:00+00:00,155.1635,LOSS
USDJPY,2026-09-15T15:08:00+00:00,2026-09-15T15:09:00+00:00,1,CALL,BULLISH_CANDLE,29,155.0635,2026-09-15T15:10:00+00:00,155.0695,WIN
USDJPY,2026-09-15T15:08:00+00:00,2026-09-15T15:09:00+00:00,2,CALL,BULLISH_CANDLE,29,155.0635,2026-09-15T15:11:00+00:00,155.0685,WIN
USDJPY,2026-09-15T15:08:00+00:00,2026-09-15T15:09:00+00:00,3,CALL,BULLISH_CANDLE,29,155.0635,2026-09-15T15:12:00+00:00,155.1345,WIN
USDJPY,2026-09-15T15:08:00+00:00,2026-09-15T15:09:00+00:00,5,CALL,BULLISH_CANDLE,29,155.0635,2026-09-15T15:14:00+00:00,155.1345,WIN
USDJPY,2026-09-15T15:08:00+00:00,2026-09-15T15:09:00+00:00,10,CALL,BULLISH_CANDLE,29,155.0635,2026-09-15T15:19:00+00:00,155.1305,WIN
USDJPY,2026-09-15T15:08:00+00:00,2026-09-15T15:09:00+00:00,15,CALL,BULLISH_CANDLE,29,155.0635,2026-09-15T15:24:00+00:00,155.1205,WIN
USDJPY,2026-09-15T15:10:00+00:00,2026-09-15T15:11:00+00:00,1,CALL,BULLISH_REJECTION,30,155.0685,2026-09-15T15:12:00+00:00,155.1345,WIN
USDJPY,2026-09-15T15:10:00+00:00,2026-09-15T15:11:00+00:00,2,CALL,BULLISH_REJECTION,30,155.0685,2026-09-15T15:13:00+00:00,155.1425,WIN
USDJPY,2026-09-15T15:10:00+00:00,2026-09-15T15:11:00+00:00,3,CALL,BULLISH_REJECTION,30,155.0685,2026-09-15T15:14:00+00:00,155.1345,WIN
USDJPY,2026-09-15T15:10:00+00:00,2026-09-15T15:11:00+00:00,5,CALL,BULLISH_REJECTION,30,155.0685,2026-09-15T15:16:00+00:00,155.1205,WIN
USDJPY,2026-09-15T15:10:00+00:00,2026-09-15T15:11:00+00:00,10,CALL,BULLISH_REJECTION,30,155.0685,2026-09-15T15:21:00+00:00,155.1435,WIN
USDJPY,2026-09-15T15:10:00+00:00,2026-09-15T15:11:00+00:00,15,CALL,BULLISH_REJECTION,30,155.0685,2026-09-15T15:26:00+00:00,155.1055,WIN
USDJPY,2026-09-15T15:12:00+00:00,2026-09-15T15:13:00+00:00,1,CALL,BULLISH_BREAKOUT,44,155.1425,2026-09-15T15:14:00+00:00,155.1345,LOSS
USDJPY,2026-09-15T15:12:00+00:00,2026-09-15T15:13:00+00:00,2,CALL,BULLISH_BREAKOUT,44,155.1425,2026-09-15T15:15:00+00:00,155.1395,LOSS
USDJPY,2026-09-15T15:12:00+00:00,2026-09-15T15:13:00+00:00,3,CALL,BULLISH_BREAKOUT,44,155.1425,2026-09-15T15:16:00+00:00,155.1205,LOSS
USDJPY,2026-09-15T15:12:00+00:00,2026-09-15T15:13:00+00:00,5,CALL,BULLISH_BREAKOUT,44,155.1425,2026-09-15T15:18:00+00:00,155.1195,LOSS
USDJPY,2026-09-15T15:12:00+00:00,2026-09-15T15:13:00+00:00,10,CALL,BULLISH_BREAKOUT,44,155.1425,2026-09-15T15:23:00+00:00,155.1455,WIN
USDJPY,2026-09-15T15:12:00+00:00,2026-09-15T15:13:00+00:00,15,CALL,BULLISH_BREAKOUT,44,155.1425,2026-09-15T15:28:00+00:00,155.0765,LOSS
