time,open,high,low,close,isOpen,tickVolume
2026-09-15 16:30:00+00:00,155.0925,155.0965,155.0775,155.0795,False,52.0
2026-09-15 16:31:00+00:00,155.0805,155.0975,155.0755,155.0895,False,49.0
2026-09-15 16:32:00+00:00,155.0885,155.0895,155.0625,155.0625,False,59.0
2026-09-15 16:33:00+00:00,155.0605,155.0725,155.0535,155.0725,False,43.0
2026-09-15 16:34:00+00:00,155.0735,155.0885,155.0705,155.0875,False,26.0
2026-09-15 16:35:00+00:00,155.0945,155.0945,155.0785,155.0865,False,38.0
2026-09-15 16:36:00+00:00,155.0845,155.0865,155.0665,155.0715,False,39.0
2026-09-15 16:37:00+00:00,155.0705,155.0755,155.0605,155.0615,False,33.0
2026-09-15 16:38:00+00:00,155.0625,155.0885,155.0595,155.0835,False,45.0
2026-09-15 16:39:00+00:00,155.0805,155.1025,155.0805,155.0855,False,37.0
2026-09-15 16:40:00+00:00,155.0875,155.1025,155.0845,155.0975,False,51.0
2026-09-15 16:41:00+00:00,155.0965,155.1005,155.0945,155.0965,False,32.0
2026-09-15 16:42:00+00:00,155.0975,155.1025,155.0885,155.1015,False,33.0
2026-09-15 16:43:00+00:00,155.0985,155.1095,155.0935,155.0945,False,36.0
2026-09-15 16:44:00+00:00,155.0955,155.0975,155.0785,155.0805,False,39.0
2026-09-15 16:45:00+00:00,155.0815,155.0905,155.0705,155.0765,False,56.0
2026-09-15 16:46:00+00:00,155.0745,155.0795,155.0645,155.0685,False,40.0
2026-09-15 16:47:00+00:00,155.0705,155.0785,155.0565,155.0615,False,35.0
2026-09-15 16:48:00+00:00,155.0625,155.0655,155.0575,155.0595,False,32.0
2026-09-15 16:49:00+00:00,155.0615,155.0645,155.0555,155.0585,False,40.0
2026-09-15 16:50:00+00:00,155.0605,155.0745,155.0485,155.0515,False,43.0
2026-09-15 16:51:00+00:00,155.0525,155.0595,155.0425,155.0555,False,41.0
2026-09-15 16:52:00+00:00,155.0545,155.0615,155.0485,155.0515,False,39.0
2026-09-15 16:53:00+00:00,155.0465,155.0545,155.0445,155.0465,False,37.0
2026-09-15 16:54:00+00:00,155.0485,155.0535,155.0395,155.0485,False,44.0
2026-09-15 16:55:00+00:00,155.0495,155.0505,155.0415,155.0455,False,31.0
2026-09-15 16:56:00+00:00,155.0465,155.0675,155.0465,155.0675,False,31.0
2026-09-15 16:57:00+00:00,155.0665,155.0665,155.0515,155.0605,False,39.0
2026-09-15 16:58:00+00:00,155.0615,155.0765,155.0595,155.0605,False,34.0
2026-09-15 16:59:00+00:00,155.0615,155.0705,155.0605,155.0695,False,32.0
2026-09-15 17:00:00+00:00,155.0675,155.0675,155.0475,155.0485,False,46.0
2026-09-15 17:01:00+00:00,155.0495,155.0495,155.0335,155.0355,False,33.0
2026-09-15 17:02:00+00:00,155.0345,155.0805,155.0335,155.0665,False,68.0
2026-09-15 17:03:00+00:00,155.0655,155.1055,155.0655,155.1005,False,63.0
2026-09-15 17:04:00+00:00,155.0995,155.1165,155.0935,155.1165,False,63.0
2026-09-15 17:05:00+00:00,155.1155,155.1285,155.1085,155.1135,False,53.0
2026-09-15 17:06:00+00:00,155.1145,155.1165,155.1055,155.1125,False,41.0
2026-09-15 17:07:00+00:00,155.1105,155.1105,155.1025,155.1105,False,52.0
2026-09-15 17:08:00+00:00,155.1085,155.1245,155.1085,155.1175,False,45.0
2026-09-15 17:09:00+00:00,155.1165,155.1235,155.1055,155.1235,False,45.0
2026-09-15 17:10:00+00:00,155.1195,155.1195,155.1045,155.1055,False,45.0
2026-09-15 17:11:00+00:00,155.1045,155.1065,155.0895,155.1045,False,32.0
2026-09-15 17:12:00+00:00,155.1055,155.1135,155.1025,155.1085,False,29.0
2026-09-15 17:13:00+00:00,155.1105,155.1105,155.0835,155.0855,False,29.0
2026-09-15 17:14:00+00:00,155.0845,155.0915,155.0715,155.0905,False,42.0
2026-09-15 17:15:00+00:00,155.0915,155.0975,155.0815,155.0955,False,46.0
2026-09-15 17:16:00+00:00,155.0965,155.1035,155.0945,155.0955,False,33.0
